DEPARTAMENTO;MUNICIPIO;CODIGO DANE;ARMAS MEDIOS;FECHA HECHO;GENERO;GRUPO ETARIO;CANTIDAD;DELITO
AMAZONAS;PUERTO NARI¥O;91540;NO REPORTADO;06/04/2011;MASCULINO;MENORES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;14/04/2011;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;21/04/2011;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;27/05/2011;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;29/05/2011;FEMENINO;MENORES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;12/06/2011;MASCULINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;18/07/2011;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;26/07/2011;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;28/08/2011;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;31/08/2011;FEMENINO;MENORES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;16/10/2011;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;24/10/2011;FEMENINO;MENORES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;26/01/2012;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;PUERTO NARI¥O;91540;NO REPORTADO;05/02/2012;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;03/03/2012;FEMENINO;MENORES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;ARMA BLANCA CORTOPUNZANTE;18/05/2012;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;25/06/2012;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;16/07/2012;MASCULINO;MENORES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;08/09/2012;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;13/10/2012;FEMENINO;MENORES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;13/10/2012;FEMENINO;MENORES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;27/10/2012;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;01/01/2013;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;PUERTO NARI¥O;91540;OBJETO CONTUNDENTE;17/01/2013;FEMENINO;MENORES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;26/04/2013;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;11/05/2013;MASCULINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;23/05/2013;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;31/05/2013;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;27/06/2013;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;14/07/2013;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;15/07/2013;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;16/07/2013;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;30/08/2013;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;01/09/2013;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;LICOR ADULTERADO;11/09/2013;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;05/11/2013;MASCULINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;16/12/2013;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;08/01/2014;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;17/01/2014;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;24/01/2014;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;10/03/2014;FEMENINO;MENORES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;13/03/2014;MASCULINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;29/03/2014;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;05/04/2014;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;LICOR ADULTERADO;12/04/2014;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;ARMA BLANCA CORTOPUNZANTE;24/05/2014;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;ARMA BLANCA CORTOPUNZANTE;06/07/2014;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;22/08/2014;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;26/10/2014;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;PUERTO NARI¥O;91540;ARMA BLANCA CORTOPUNZANTE;17/11/2014;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;31/10/2015;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;08/12/2015;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;11/12/2015;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;13/12/2015;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;24/12/2015;MASCULINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;17/01/2016;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;24/01/2016;MASCULINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;ARMA BLANCA CORTOPUNZANTE;06/02/2016;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;24/02/2016;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;PUERTO NARI¥O;91540;SIN EMPLEO DE ARMAS;11/03/2016;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;18/04/2016;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;22/04/2016;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;22/04/2016;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;08/05/2016;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;25/08/2016;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;28/08/2016;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;PUERTO NARI¥O;91540;SIN EMPLEO DE ARMAS;26/10/2016;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;ARMA BLANCA CORTOPUNZANTE;03/11/2016;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;20/01/2017;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;27/03/2017;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;ARMA BLANCA CORTOPUNZANTE;31/03/2017;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;27/04/2017;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;PUERTO NARI¥O;91540;OBJETO CONTUNDENTE;26/05/2017;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;03/06/2017;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;PUERTO NARI¥O;91540;NO REPORTADO;14/06/2017;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;25/06/2017;MASCULINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;PUERTO NARI¥O;91540;SIN EMPLEO DE ARMAS;14/07/2017;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;04/08/2017;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;29/08/2017;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;15/09/2017;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;18/09/2017;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;07/10/2017;FEMENINO;ADULTOS;2;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;09/10/2017;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;09/10/2017;FEMENINO;ADOLECENTES;5;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;22/10/2017;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;10/11/2017;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;06/12/2017;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;03/01/2018;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;11/01/2018;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;14/02/2018;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;14/06/2018;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;01/08/2018;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;11/08/2018;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;08/09/2018;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;10/09/2018;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;ARMA BLANCA CORTOPUNZANTE;18/10/2018;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;ARMA BLANCA CORTOPUNZANTE;25/12/2018;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;22/03/2019;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;28/03/2019;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;03/04/2019;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;27/05/2019;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;28/05/2019;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;04/06/2019;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;24/06/2019;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;24/06/2019;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;25/06/2019;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;05/07/2019;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;05/08/2019;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;18/08/2019;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;26/08/2019;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;25/02/2020;MASCULINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;24/05/2020;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;30/05/2020;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;15/07/2020;MASCULINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;03/10/2020;FEMENINO;ADOLECENTES;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;20/05/2022;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;PUERTO NARI¥O;91540;OBJETO CONTUNDENTE;04/10/2022;FEMENINO;ADULTOS;1;ARTICULO 206. ACTO SEXUAL VIOLENTO
AMAZONAS;LETICIA ;91001;NO REPORTADO;14/07/2010;FEMENINO;ADOLECENTES;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;ARMA BLANCA CORTOPUNZANTE;19/09/2012;FEMENINO;ADULTOS;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;NO REPORTADO;05/10/2012;FEMENINO;ADOLECENTES;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;ARMA BLANCA CORTOPUNZANTE;23/03/2013;FEMENINO;ADOLECENTES;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;PUERTO NARI¥O;91540;LICOR ADULTERADO;01/04/2013;FEMENINO;ADULTOS;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;NO REPORTADO;27/06/2013;FEMENINO;MENORES;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;20/02/2015;FEMENINO;ADULTOS;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;12/04/2016;FEMENINO;ADULTOS;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;04/08/2016;FEMENINO;ADULTOS;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;OBJETO CONTUNDENTE;03/03/2017;FEMENINO;ADOLECENTES;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;21/09/2017;FEMENINO;ADOLECENTES;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;10/12/2017;FEMENINO;ADULTOS;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;NO REPORTADO;17/04/2018;FEMENINO;ADULTOS;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;PUERTO NARI¥O;91540;NO REPORTADO;13/09/2018;FEMENINO;ADULTOS;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;PUERTO NARI¥O;91540;NO REPORTADO;13/08/2019;FEMENINO;ADULTOS;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;19/12/2019;FEMENINO;ADULTOS;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;27/06/2020;MASCULINO;ADULTOS;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;18/08/2021;FEMENINO;ADOLESCENTES;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;10/10/2021;FEMENINO;ADOLESCENTES;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;21/02/2022;FEMENINO;ADULTOS;1;ARTICULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR
AMAZONAS;LETICIA ;91001;NO REPORTADO;08/02/2010;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;19/02/2010;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;09/03/2010;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;11/03/2010;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;07/04/2010;MASCULINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;31/07/2010;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;21/08/2010;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;01/09/2010;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;26/09/2010;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;08/11/2010;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;SIN EMPLEO DE ARMAS;25/11/2010;MASCULINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;03/12/2010;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;05/12/2010;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;05/12/2010;MASCULINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;05/12/2010;FEMENINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;05/12/2010;MASCULINO;ADOLECENTES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;05/12/2010;FEMENINO;ADULTOS;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
AMAZONAS;LETICIA ;91001;NO REPORTADO;23/12/2010;FEMENINO;MENORES;1;ARTICULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 A¥OS
